user_id,age,location_city,location_state,location_country
275630,,delmont,pennsylvania,usa
263266,70.0,brisbane,queensland,australia
52547,,batonrouge,louisiana,usa
162475,40.0,edmonton,alberta,canada
219394,14.0,derby,england,unitedkingdom
267220,62.0,wendover,england,unitedkingdom
52561,30.0,airronge,saskatchewan,canada
260810,36.0,lafleche,saskatchewan,canada
108728,28.0,paloalto,california,usa
161762,,sheffield,england,unitedkingdom
168742,54.0,holbrook,massachusetts,usa
254522,,seattle,washington,usa
226761,,duncan,britishcolumbia,canada
148822,53.0,sanfrancisco,california,usa
105215,45.0,haslett,michigan,usa
93745,35.0,grandcanyon,arizona,usa
190430,18.0,batonrouge,louisiana,usa
124790,57.0,seattle,washington,usa
204492,45.0,oakland,california,usa
205870,31.0,westallis,wisconsin,usa
88939,,berkeley,california,usa
218905,21.0,silverspring,maryland,usa
250564,52.0,sanmateo,california,usa
80825,,seattle,washington,usa
221070,,millvalley,california,usa
168209,18.0,orlando,florida,usa
94673,61.0,sanfrancisco,california,usa
113495,46.0,hayward,california,usa
209748,38.0,clayton,northcarolina,usa
54431,63.0,orem,utah,usa
180760,18.0,unioncity,california,usa
81431,18.0,southsanfrancisco,california,usa
234820,39.0,brooklyn,newyork,usa
219211,,olathe,kansas,usa
61209,,portagelaprairie,manitoba,canada
103258,,minneapolis,minnesota,usa
96807,,caruthers,california,usa
127445,21.0,springfield,missouri,usa
208808,,pleasanton,california,usa
143932,13.0,orlando,florida,usa
269284,,chicago,illinois,usa
118340,,hebdenbridge,westyorkshire,unitedkingdom
118165,,aberdeen,scotland,unitedkingdom
52604,,benton,pennsylvania,usa
126136,80.0,palmerstonnotrh,,newzealand
251797,39.0,palmerstonnorth,manawatu,newzealand
228478,25.0,mankato,minnesota,usa
63097,33.0,thornton,colorado,usa
114376,12.0,sexsmith,alberta,canada
92190,,lincoln,nebraska,usa
103040,28.0,sumter,southcarolina,usa
244341,,evansville,indiana,usa
115741,,beaverton,oregon,usa
198843,27.0,ftlewis,washington,usa
276205,,sittard,limburg,netherlands
162262,23.0,darwin,northernterritory,australia
185792,57.0,fredericksburg,virginia,usa
52656,23.0,northliberty,iowa,usa
52658,,portland,oregon,usa
52672,25.0,fortgratiot,michigan,usa
95871,30.0,zaragoza,aragn,spain
52710,27.0,aberdeen,scotland,unitedkingdom
155440,37.0,ischianaples,,
155576,28.0,bologna,emiliaromagna,italy
52745,,auburn,washington,usa
52761,,hiltonhead,southcarolina,usa
231844,,nikiski,alaska,usa
52770,14.0,xenia,ohio,usa
52774,26.0,appletoncity,missouri,usa
130142,,grandview,missouri,usa
52777,65.0,granvilleferry,novascotia,canada
145203,,fortworth,texas,usa
52804,,albuquerque,newmexico,usa
103295,15.0,fontana,california,usa
257745,,rosebud,alberta,canada
52821,49.0,panamacity,florida,usa
52840,,berkeley,california,usa
230277,,olympia,washington,usa
193604,14.0,portland,oregon,usa
118775,51.0,ladson,southcarolina,usa
128924,,yubacity,california,usa
66816,37.0,baltimore,maryland,usa
244686,46.0,riverstone,newsouthwales,australia
52883,,dallas,texas,usa
249584,,euless,texas,usa
112880,,kingston,ontario,canada
52895,56.0,milwaukee,wisconsin,usa
52898,50.0,zistersdorf,,austria
52900,15.0,saintpeters,missouri,usa
78441,,prunedale,california,usa
226354,34.0,vancouver,britishcolumbia,canada
205131,53.0,losangeles,california,usa
228014,57.0,balboa,california,usa
68265,42.0,ryebrook,newyork,usa
253068,32.0,newmarket,ontario,canada
217522,,bellevue,washington,usa
52918,,edmonton,alberta,canada
101524,27.0,laspalmasdegrancanaria,canarias,spain
248931,20.0,valencinadelaconcepcin,sevilla,spain
52929,,louisville,kentucky,usa
52942,,ftcollins,colorado,usa
52966,30.0,mainz,rheinlandpfalz,germany
143730,40.0,brooklyn,newyork,usa
149821,70.0,saginaw,michigan,usa
155230,41.0,grimsby,england,unitedkingdom
193039,58.0,vancouver,britishcolumbia,canada
53023,38.0,invercargill,southland,newzealand
89009,57.0,christchurch,canterbury,newzealand
250126,13.0,brisbane,queensland,australia
53045,,lansdale,pennsylvania,usa
147832,,atlanta,georgia,usa
53072,45.0,staffordsprings,connecticut,usa
276653,,stlouis,missouri,usa
166727,42.0,ny,newyork,usa
53106,38.0,adelaide,southaustralia,australia
53136,30.0,london,england,unitedkingdom
277797,17.0,batonrouge,louisiana,usa
168331,22.0,orlando,florida,usa
237378,16.0,tyngsboro,massachusetts,usa
152634,28.0,elgin,illinois,usa
65522,,hurst,texas,usa
69568,21.0,orlando,florida,usa
90212,23.0,orlando,florida,usa
53193,,burnaby,britishcolumbia,canada
53215,32.0,coloradosprings,colorado,usa
53218,58.0,tumwater,washington,usa
148686,28.0,houston,texas,usa
53227,27.0,brampton,ontario,canada
107045,22.0,nanaimo,britishcolumbia,canada
104710,16.0,shrewsbury,england,unitedkingdom
278777,,overlandpark,kansas,usa
53258,,westfield,newjersey,usa
215574,33.0,brookline,massachusetts,usa
232778,,armstrong,britishcolumbia,canada
53308,20.0,manalapan,newjersey,usa
53310,,london,england,unitedkingdom
53330,20.0,burlington,ontario,canada
161170,28.0,burlington,ontario,canada
53338,24.0,vancouver,britishcolumbia,canada
53349,,leola,pennsylvania,usa
53359,,olympia,washington,usa
172182,,wakefield,rhodeisland,usa
53378,,allenpark,michigan,usa
196360,,regina,saskatchewan,canada
53391,18.0,knoxville,tennessee,usa
133884,,auckland,na,newzealand
271581,52.0,stpaul,minnesota,usa
278355,33.0,fridley,minnesota,usa
53395,,brechin,angus,unitedkingdom
53399,,newbern,northcarolina,usa
53439,49.0,pittsburgh,pennsylvania,usa
221885,20.0,syracuse,newyork,usa
105367,33.0,adrian,michigan,usa
127140,16.0,batonrouge,louisiana,usa
53461,33.0,luxembourg,luxembourg,luxembourg
61643,34.0,niederkasselrheidt,nordrheinwestfalen,germany
53526,34.0,oxonhill,maryland,usa
53538,54.0,newyork,newyork,usa
110583,,edmontonabcanada,alberta,canada
64210,26.0,cambridge,massachusetts,usa
53579,36.0,northampton,massachusetts,usa
53587,,warren,newhampshire,usa
208427,47.0,brattleboro,vermont,usa
249795,45.0,cassablanca,cassablanca,morocco
221468,,portmoody,britishcolumbia,canada
81033,17.0,guadalajara,jalisco,mexico
75109,,paris,iledefrance,france
216445,24.0,marikina,metromanila,philippines
119230,,ottawa,ontario,canada
135193,,montral,quebec,canada
139623,22.0,paris,iledefrance,france
230777,,hauterive,neuchtel,switzerland
198407,54.0,lausanne,vaud,switzerland
59295,27.0,lagnysurmarne,iledefrance,france
135980,44.0,teynham,kent,unitedkingdom
53717,,springfield,missouri,usa
173338,26.0,braunschweig,niedersachsen,germany
229965,,odense,denmark,denmark
177024,26.0,lisboa,lisboa,portugal
190210,23.0,perth,westernaustralia,australia
104623,22.0,lospantalones,badenwuerttemberg,usa
78959,25.0,eugene,oregon,usa
202428,43.0,royaloak,michigan,usa
98954,,birmingham,alabama,usa
148338,46.0,bunbury,westernaustralia,australia
123898,26.0,adelaide,southaustralia,australia
69173,,syracuse,newyork,usa
53800,26.0,zuerich,zuerich,switzerland
261018,,picton,marlbourgh,newzealand
53967,47.0,bath,england,unitedkingdom
234006,,calgary,alberta,canada
92903,60.0,cheltenham,gloucestershire,unitedkingdom
54028,55.0,yelm,washington,usa
54041,,perthwa,virginia,australia
195480,36.0,kingston,ontario,canada
174487,,tampa,florida,usa
54097,52.0,portland,oregon,usa
170251,34.0,portland,oregon,usa
54107,,lacombe,alberta,canada
261992,,bremen,bremen,germany
264867,29.0,hamburg,hamburg,germany
213259,44.0,bremen,bremen,germany
122318,,reigate,surrey,unitedkingdom
54198,44.0,perth,westernaustralia,australia
153308,31.0,oxford,england,unitedkingdom
54217,,poway,california,usa
83604,43.0,ramstein,rheinlandpfalz,germany
175336,44.0,ottawa,ontario,canada
61235,54.0,deltajunction,alaska,usa
163800,39.0,beaver,westvirginia,usa
179281,47.0,montreal,quebec,canada
54243,,bisbee,arizona,usa
54286,23.0,adelaide,southaustralia,australia
195524,59.0,solothurn,so,switzerland
54299,28.0,palmerstonnorth,manawatu,newzealand
54319,19.0,perth,westernaustralia,australia
54352,,caledon,ontario,canada
54361,,essex,england,unitedkingdom
251083,30.0,singapore,na,singapore
78983,18.0,canberra,australiancapitalterritory,australia
278752,9.0,london,england,unitedkingdom
54385,40.0,madrid,madrid,spain
54400,21.0,phila,pennsylvania,usa
54411,14.0,rutherford,newjersey,usa
96137,51.0,cheltenham,victoria,australia
54426,53.0,montreal,quebec,canada
133535,50.0,houten,utrecht,netherlands
54461,,verona,newjersey,usa
54483,49.0,helena,montana,usa
54508,,plano,texas,usa
54553,22.0,hesperia,california,usa
54561,,northfitzroy,victoria,australia
54582,48.0,torrance,california,usa
268371,,santamonica,california,usa
97882,,kwaichung,nt,hongkong
249734,,cheshire,connecticut,usa
54600,33.0,westbend,wisconsin,usa
54616,,butler,pennsylvania,usa
221206,47.0,toronto,ontario,canada
159175,24.0,eastbrunswick,newjersey,usa
206654,,rockville,maryland,usa
239061,44.0,saratoga,california,usa
196078,,sandiego,california,usa
199296,,stpaul,minnesota,usa
54691,,swarthmore,pennsylvania,usa
116992,,berlin,berlin,germany
54746,,lambertville,newjersey,usa
54761,27.0,goosecreek,southcarolina,usa
54769,24.0,valladolid,valladolid,spain
54774,,ottawa,ontario,canada
54776,24.0,paris,iledefrance,france
54816,,waalwijk,noordbrabant,netherlands
80469,,berlin,berlin,germany
256641,,oslo,oslo,norway
270075,,hamburg,hamburg,germany
177008,,charlotte,northcarolina,usa
263469,51.0,kemp,texas,usa
54840,33.0,paintsville,kentucky,usa
54867,50.0,moab,utah,usa
226915,43.0,boothwyn,pennsylvania,usa
54870,,tamworth,england,unitedkingdom
54873,39.0,lincoln,nebraska,usa
54875,19.0,lyon,rhnealpes,france
219079,32.0,paris,iledefrance,france
222097,,summerlandkey,florida,usa
245299,,shitton,alabama,usa
75031,,dartmouth,massachusetts,usa
55802,,sandiego,california,usa
96874,17.0,capitalfederal,buenosaires,argentina
54927,,culver,indiana,usa
54931,,aptos,california,usa
58918,,cambridge,massachusetts,usa
54946,49.0,poole,dorset,unitedkingdom
144717,35.0,capetown,westerncape,southafrica
54948,20.0,surrey,britishcolumbia,canada
54954,33.0,montpellier,hrault,france
54956,,clearwater,florida,usa
54960,,munich,bayern,germany
54988,24.0,oxford,england,unitedkingdom
55010,,sanfrancisco,california,usa
55013,,enterprise,alabama,usa
59978,,opp,alabama,usa
55022,,ottawa,ontario,canada
137347,,aylmer,quebec,canada
55026,5.0,staugustine,florida,usa
235168,,fullerton,california,usa
55034,21.0,goldcoast,queensland,australia
55053,26.0,oxford,england,unitedkingdom
174425,,mountainview,california,usa
55068,,bethesda,maryland,usa
55081,41.0,leeds,england,unitedkingdom
192955,14.0,bonn,nordrheinwestfalen,germany
206475,43.0,chemnitz,sachsen,germany
55090,,muscatine,iowa,usa
104317,64.0,germantown,illinois,usa
55098,51.0,adelaide,southaustralia,australia
55127,33.0,marrickville,newsouthwales,australia
166342,,thewoodlands,texas,usa
76117,27.0,kamloops,britishcolumbia,canada
55162,14.0,kellyville,newsouthwales,australia
94587,33.0,princegeorge,britishcolumbia,canada
236531,,paris,iledefrance,france
115303,43.0,raleigh,northcarolina,usa
205266,38.0,niota,tennessee,usa
55179,55.0,thewoodlands,texas,usa
55185,15.0,olds,alberta,canada
103209,,richmond,virginia,usa
161561,,rochester,newyork,usa
200001,49.0,desmoines,iowa,usa
66757,,shediaccape,newbrunswick,canada
145786,,bellevue,washington,usa
211452,,evanston,illinois,usa
55193,,mendon,massachusetts,usa
256887,53.0,seltisberg,baselland,switzerland
85092,17.0,talisaycity,,philippines
223303,67.0,croydon,victoria,australia
163506,18.0,almenara,alabama,spain
55222,43.0,oslo,oslo,norway
55226,21.0,kingsthorpe,queensland,australia
55232,,yellowknife,northwestterritories,canada
162145,57.0,london,england,unitedkingdom
168015,57.0,stpeters,missouri,usa
55287,29.0,estella,navarra,spain
55312,19.0,burtonsville,maryland,usa
55317,,vantage,washington,usa
278615,,discoverybay,washington,usa
55320,,palmy,novascotia,newzealand
275719,,berlin,berlin,germany
55350,,kingston,ontario,canada
55358,39.0,madrid,madrid,spain
55367,27.0,newyork,newyork,usa
55370,57.0,elkinspark,pennsylvania,usa
228160,,providence,rhodeisland,usa
81276,,ottawa,ontario,canada
55400,,concord,california,usa
78932,35.0,essex,england,unitedkingdom
244750,,london,england,unitedkingdom
55423,22.0,washington,dc,usa
161505,43.0,manassas,virginia,usa
127447,,cleveland,ohio,usa
189053,,greenalwn,newyork,usa
101176,,charleston,southcarolina,usa
220932,18.0,singapore,na,singapore
109165,,bloomington,indiana,usa
213377,,sunnyvale,california,usa
153649,29.0,schoharie,newyork,usa
60532,,bakersfield,california,usa
197583,25.0,mckeesport,pennsylvania,usa
178156,,decatur,georgia,usa
262258,,stuckyville,ohio,usa
272330,,lehi,utah,usa
61162,21.0,katy,texas,usa
121084,42.0,minneapolis,minnesota,usa
271056,60.0,tustin,california,usa
271482,,brownstown,michigan,usa
158848,,antioch,illinois,usa
148831,,antioch,illinois,usa
231321,,newyork,newyork,usa
65740,,tiburon,california,usa
163480,,bellingham,washington,usa
66114,,mississauga,ontario,canada
68697,39.0,lubbock,texas,usa
133393,38.0,urbana,illinois,usa
108145,,fairbanks,alaska,usa
66318,57.0,affton,missouri,usa
157292,,newyork,newyork,usa
64822,,lakevilla,illinois,usa
211675,,denver,colorado,usa
239672,,stcharle,missouri,usa
86279,,beaverton,oregon,usa
66826,,sanbenito,texas,usa
87200,30.0,wellington,wellington,newzealand
256953,26.0,bellingham,washington,usa
81518,31.0,manila,metromanila,philippines
177864,57.0,manila,metromanila,philippines
196153,16.0,herkimer,newyork,usa
239060,33.0,huntsville,alabama,usa
231366,47.0,denver,colorado,usa
249092,47.0,beachpark,illinois,usa
254164,46.0,canton,ohio,usa
96011,,robertscreek,britishcolumbia,canada
94643,,johnsoncity,texas,usa
78433,67.0,fairbanks,alaska,usa
200126,,victoria,britishcolumbia,canada
55515,39.0,belfast,northernireland,unitedkingdom
55542,,toronto,ontario,canada
208412,31.0,buford,georgia,usa
82909,21.0,halifax,novascotia,canada
89929,,lakegrove,newyork,usa
132467,,lakegrove,newyork,usa
83354,,memphis,tennessee,usa
81760,19.0,orangeville,ontario,canada
278444,51.0,thornhill,ontario,canada
128426,,sanfrancisco,california,usa
55580,,jacksonville,florida,usa
240356,,ashland,oregon,usa
274821,,ashland,oregon,usa
55588,,frankfurt,hessen,germany
116440,54.0,riverview,newbrunswick,canada
55647,,berlin,berlin,germany
93143,18.0,weymouth,massachusetts,usa
55678,29.0,jakarta,jakarta,indonesia
55694,,urbana,illinois,usa
55703,34.0,badvilbel,hessen,germany
55705,,boron,california,usa
158929,,ennis,texas,usa
141766,16.0,seattle,washington,usa
102727,9.0,barnsley,england,unitedkingdom
250922,,manchester,england,unitedkingdom
55756,50.0,panamacitybeach,florida,usa
55758,26.0,ray,ohio,usa
55761,20.0,anchorage,alaska,usa
55766,,fredericton,newbrunswick,canada
55780,36.0,austin,texas,usa
55795,40.0,manchester,england,unitedkingdom
55808,,stlouis,missouri,usa
265952,43.0,mountainside,newjersey,usa
55843,20.0,hamburg,hamburg,germany
95358,,collegeville,pennsylvania,usa
55868,74.0,lacey,washington,usa
55881,57.0,sterlingheights,michigan,usa
127972,,arlington,virginia,usa
179423,32.0,raleigh,northcarolina,usa
111196,63.0,memphis,tennessee,usa
112519,52.0,labelle,florida,usa
55895,,syracuse,newyork,usa
141376,60.0,augusta,georgia,usa
170308,52.0,franklin,missouri,usa
73963,70.0,somewhere,texas,usa
91962,,wolverhampton,england,unitedkingdom
180281,38.0,healdsburg,california,usa
88304,27.0,pr,yukonterritory,singapore
173695,,sandiego,california,usa
185895,,carlsbad,california,usa
56564,,s,california,usa
184577,,bochum,nordrheinwestfalen,germany
232482,54.0,havana,arkansas,usa
55982,44.0,papenburg,niedersachsen,germany
55983,,hallesaale,sachsenanhalt,germany
56015,20.0,laspalmasdegc,laspalmas,spain
56026,21.0,london,england,unitedkingdom
229427,37.0,caen,normandie,france
180862,21.0,montgeron,,france
166469,18.0,caen,normandie,france
189448,35.0,hyeres,,lafrance
56043,15.0,bathurst,newsouthwales,australia
56058,,northaugusta,southcarolina,usa
155156,20.0,redcliffe,queensland,australia
98310,,chesterfield,missouri,usa
235189,31.0,snohomish,washington,usa
97624,,helen,georgia,usa
56158,,sherman,connecticut,usa
56162,37.0,kln,nordrheinwestfalen,germany
56168,,pacificgrove,california,usa
56169,,washington,dc,usa
57800,,washington,dc,usa
213179,,reston,virginia,usa
56178,49.0,bakercity,oregon,usa
275554,,dallas,texas,usa
132718,41.0,middleburg,pennsylvania,usa
143814,43.0,corning,newyork,usa
159478,20.0,muncie,indiana,usa
171261,,bellingham,washington,usa
56210,,philadelphia,pennsylvania,usa
136275,30.0,winstonsalem,northcarolina,usa
56211,,pagosasprings,colorado,usa
264276,,williamsburg,virginia,usa
56218,,legnano,lombardia,italy
118581,,birmingham,alabama,usa
56268,31.0,paris,iledefrance,france
194488,,lakesentrance,victoria,australia
235246,30.0,candelo,newsouthwales,australia
187105,41.0,bangor,northernireland,unitedkingdom
216373,23.0,guarulhos,sopaulo,brazil
212761,32.0,london,england,unitedkingdom
217008,25.0,chichester,england,unitedkingdom
115146,33.0,newcastleupontyne,england,unitedkingdom
144150,,london,england,unitedkingdom
123991,13.0,wollongong,newsouthwales,australia
177654,,ottawa,ontario,canada
167765,26.0,greenwich,london,unitedkingdom
86401,18.0,mexicocity,df,mexico
214082,19.0,getxo,bizkaia,spain
221494,25.0,sopaulo,sopaulo,brazil
56282,24.0,mieres,asturias,spain
199819,26.0,rheinberg,nordrheinwestfalen,germany
56296,36.0,haarlem,noordholland,netherlands
81517,47.0,northrichlandhills,texas,usa
169170,61.0,yubacity,california,usa
129057,,edinburgh,scotland,unitedkingdom
56350,13.0,sydney,newsouthwales,australia
142922,,vienna,vienna,austria
63170,33.0,stuttgart,badenwuerttemberg,germany
251204,44.0,wien,wien,austria
211942,31.0,zrich,zrich,switzerland
95270,27.0,trier,rheinlandpfalz,germany
240460,31.0,stuttgart,badenwuerttemberg,germany
251895,25.0,lneburg,niedersachsen,germany
118499,,frankfurt,hessen,germany
61797,,wuppertal,nordrheinwestfalen,germany
132975,,cincinnati,ohio,usa
56392,46.0,edmonds,washington,usa
269138,,seattle,washington,usa
267801,32.0,newcastle,delaware,usa
255931,,melbourne,victoria,australia
187705,44.0,ashtead,england,unitedkingdom
68876,15.0,hull,england,unitedkingdom
267791,36.0,utrecht,utrecht,netherlands
213080,,denver,colorado,usa
69685,,london,england,unitedkingdom
273705,,christchurch,canterbury,newzealand
233910,28.0,winchester,england,unitedkingdom
126024,,eastmeadow,newyork,usa
68345,19.0,lincoln,nebraska,usa
262128,,mnchen,bayern,germany
259433,20.0,york,england,unitedkingdom
56401,,innsbruck,tirol,austria
185429,,sidney,britishcolumbia,canada
256375,,huntingdonvalley,pennsylvania,usa
83366,,northvancouver,britishcolumbia,canada
173711,,lubbock,texas,usa
165354,21.0,milford,newhampshire,usa
272265,19.0,quezoncity,metromanila,philippines
109400,,reddeer,alberta,canada
108637,,ortonville,michigan,usa
248407,,mebane,northcarolina,usa
262015,,wyoming,michigan,usa
177948,,singapore,na,singapore
66476,22.0,louisville,kentucky,usa
76427,29.0,austin,texas,usa
258076,19.0,peine,niedersachsen,germany
56502,,kent,washington,usa
56508,39.0,edmonton,alberta,canada
56514,24.0,reading,england,unitedkingdom
140898,,toorak,victoria,australia
165328,,amsterdam,noordholland,netherlands
255460,,newport,victoria,australia
208455,,vernon,britishcolumbia,canada
56586,,laurel,maryland,usa
56594,,lombard,illinois,usa
56597,29.0,montgomery,alabama,usa
132075,,newyork,newyork,usa
256720,56.0,davisburg,michigan,usa
268227,,ledyard,connecticut,usa
56696,,kalamazoo,michigan,usa
56703,,sanfrancisco,california,usa
56713,34.0,atlanticcity,newjersey,usa
253225,31.0,munich,bayern,germany
128294,,bluffton,ohio,usa
56731,,laura,ohio,usa
56752,53.0,petaluma,california,usa
56770,,mesa,arizona,usa
56779,56.0,yellowsprings,ohio,usa
56829,17.0,neunkirchenap,rheinlandpfalz,germany
276057,22.0,essen,nordrheinwestfalen,germany
144936,,atlanta,georgia,usa
233459,29.0,hollywood,california,usa
169753,29.0,virginiabeach,virginia,usa
94656,34.0,fwb,florida,usa
241327,,sandiego,california,usa
56863,36.0,darwin,northernterritory,australia
160917,61.0,hobart,tasmania,australia
56877,,malone,newyork,usa
56888,26.0,bologna,emiliaromagna,italy
73198,31.0,gainesville,florida,usa
191750,24.0,vienna,vienna,austria
136873,33.0,toulouse,hautegaronne,france
121240,,madrid,madrid,spain
234491,,portland,oregon,usa
207809,,marlborough,massachusetts,usa
269990,,er,alaska,usa
194019,,goes,zeeland,netherlands
243810,,sacramento,california,usa
251871,63.0,portland,oregon,usa
175461,51.0,kansascity,missouri,usa
78282,15.0,silverlake,california,usa
77549,54.0,southportland,maine,usa
88832,58.0,oceanside,california,usa
150079,15.0,northshorecity,auckland,newzealand
239075,49.0,portarlington,victoria,australia
171372,,houston,texas,usa
214948,,berkeley,california,usa
251930,,pierre,southdakota,usa
199808,27.0,saltlakecity,utah,usa
244903,41.0,charlotte,northcarolina,usa
203258,58.0,vancouver,britishcolumbia,canada
251267,52.0,peoria,illinois,usa
56977,41.0,oslo,oslo,norway
56979,27.0,lyon,rhnealpes,france
212765,,suquamish,washington,usa
62011,51.0,olympia,washington,usa
268169,32.0,palmharbor,florida,usa
57049,25.0,brisbane,queensland,australia
57052,,madison,wisconsin,usa
57057,30.0,santacruzdetrenerife,canarias,spain
57064,,oceancity,maryland,usa
132608,,sandsprings,oklahoma,usa
266620,32.0,mannford,oklahoma,usa
57088,43.0,longisland,newyork,usa
57089,25.0,beaverfalls,pennsylvania,usa
250231,17.0,mesa,arizona,usa
167873,29.0,atlanta,georgia,usa
57126,26.0,centreville,virginia,usa
248653,49.0,honolulu,hawaii,usa
57172,,newyork,newyork,usa
114828,28.0,toronto,ontario,canada
152391,29.0,saco,maine,usa
180519,,saco,maine,usa
157532,65.0,mayer,arizona,usa
57206,,beverlyhills,california,usa
57207,,coeurdalene,idaho,usa
57224,,kerrville,texas,usa
57231,10.0,westseneca,newyork,usa
238632,,austin,texas,usa
158810,,lemars,iowa,usa
57259,57.0,greenwood,mississippi,usa
57284,49.0,muncie,indiana,usa
57288,13.0,ottawa,ontario,canada
139694,,weare,newhampshire,usa
57295,,erding,bayern,germany
57314,25.0,oceano,california,usa
234670,24.0,osnabrueck,niedersachsen,germany
100384,47.0,kalamazoo,michigan,usa
57350,14.0,pittsburgh,pennsylvania,usa
146609,35.0,cork,munster,ireland
57366,,arvada,colorado,usa
57386,14.0,elcajon,california,usa
57410,33.0,sydney,newsouthwales,australia
254911,,lauterbach,hessen,germany
165802,,stuttgart,badenwuerttemberg,germany
168444,,marburg,hessen,germany
150885,,karlsruhe,badenwuerttemberg,germany
57451,20.0,hildesheim,niedersachsen,germany
210375,37.0,portimo,algarve,portugal
57499,,estespark,colorado,usa
57506,20.0,peitz,brandenburg,germany
57522,13.0,kingston,ontario,canada
274706,58.0,melbourne,victoria,australia
63029,78.0,novi,michigan,usa
57619,26.0,torino,piemonte,italy
192647,,terranuovabni,toscana,italy
196096,34.0,torino,piemonte,italy
86895,,virginiabeach,virginia,usa
57640,35.0,bethany,oklahoma,usa
270276,,hannover,niedersachsen,germany
57664,28.0,northpole,alaska,usa
57715,,sanbernardino,california,usa
131079,29.0,losangeles,california,usa
57730,,sandiego,california,usa
57733,,fortune,maine,usa
103856,34.0,karlsruhe,badenwuerttemberg,germany
57766,,birmingham,alabama,usa
151966,,ashland,massachusetts,usa
270231,31.0,vitoria,lava,spain
196786,,lakeoswego,oregon,usa
227175,,bathgate,westlothian,unitedkingdom
57844,23.0,mstoles,madrid,spain
57852,17.0,mnchengladbachrheydt,nordrheinwestfalen,germany
57862,,milano,lombardia,italy
57923,43.0,mililani,hawaii,usa
57927,,encino,california,usa
231606,,boston,massachusetts,usa
57938,,bremen,bremen,germany
191532,,berlin,berlin,germany
57981,27.0,newyork,newyork,usa
57983,25.0,lahore,punjab,pakistan
58001,,phoenix,arizona,usa
208278,,glendale,california,usa
245546,,vancouver,britishcolumbia,canada
126314,,sarasota,florida,usa
192713,,bowlinggreen,kentucky,usa
58080,23.0,corpuschristi,texas,usa
58085,15.0,singapore,na,singapore
58134,14.0,plumpton,newsouthwales,australia
197906,18.0,leicester,england,unitedkingdom
233455,34.0,ottawa,ontario,canada
58145,,philadelphia,pennsylvania,usa
58147,21.0,losangeles,california,usa
58159,16.0,singapore,na,singapore
118269,54.0,madrid,madrid,spain
146539,,london,england,unitedkingdom
59223,,nannerch,wales,unitedkingdom
58206,22.0,annarbor,michigan,usa
142280,,bridgeton,newjersey,usa
74760,,valdosta,georgia,usa
261636,,valdosta,georgia,usa
58226,,okc,oklahoma,usa
254423,58.0,nashville,tennessee,usa
139390,,portland,oregon,usa
58256,18.0,ottawa,ontario,canada
269086,57.0,westpittston,pennsylvania,usa
58260,17.0,joliette,quebec,canada
58282,48.0,laporte,colorado,usa
69585,35.0,kissimmee,florida,usa
205829,35.0,greenville,southcarolina,usa
58302,,kathmandu,,nepal
118845,25.0,bonn,nordrheinwestfalen,germany
127768,63.0,stalbans,maine,usa
58338,,northvancouver,britishcolumbia,canada
58350,38.0,brantford,ontario,canada
60627,59.0,daniabeach,florida,usa
275676,38.0,desmoines,iowa,usa
94657,,seattle,washington,usa
278030,39.0,charlotte,northcarolina,usa
204119,,columbia,southcarolina,usa
58398,,vsters,vstmanland,sweden
58399,42.0,steloi,rhonealpes,france
58407,33.0,irving,texas,usa
193632,21.0,baltimore,maryland,usa
242782,,morges,vaud,switzerland
58432,,modesto,california,usa
253723,,loganville,georgia,usa
176408,,uppsala,uppland,sweden
227792,34.0,southbend,indiana,usa
180096,29.0,melbourne,victoria,australia
148425,28.0,paris,iledefrance,france
68295,22.0,montpellier,hrault,france
58502,,moosejaw,saskatchewan,canada
211189,,shakerheights,ohio,usa
58519,17.0,mainzkostheim,rheinlandpfalzhessen,germany
124166,,wiesbaden,hessen,germany
58551,50.0,georgetown,sevenmilebeach,caymanislands
58557,,berlin,berlin,germany
111519,,mannheim,badenwuerttemberg,germany
58592,,portland,oregon,usa
58597,43.0,champery,valais,switzerland
58608,30.0,berlin,berlin,germany
212878,,douglasville,georgia,usa
58617,24.0,barcelona,espaa,spain
58638,38.0,arlington,virginia,usa
58642,35.0,moorpark,california,usa
58660,,bellevue,washington,usa
58721,,darien,illinois,usa
58765,,fullerton,california,usa
135400,,jacksonville,florida,usa
165251,44.0,pearlriver,newyork,usa
106452,,sanfrancisco,california,usa
58832,45.0,kyneton,victoria,australia
236095,23.0,melbourne,victoria,australia
162433,,eastbrighton,victoria,australia
144380,,camberwell,virginia,australia
58846,,newyork,newyork,usa
212566,,newburgh,newyork,usa
93605,,princegeorge,britishcolumbia,canada
164288,26.0,bayminette,alabama,usa
58861,41.0,kallista,victoria,australia
58872,38.0,wallawalla,washington,usa
69360,,whitstable,england,unitedkingdom
58903,,chicago,illinois,usa
117993,,niwot,colorado,usa
142602,61.0,batavia,newyork,usa
93792,60.0,london,england,unitedkingdom
187298,,perkinston,mississippi,usa
58940,16.0,granollers,barcelona,spain
95964,22.0,pontevedra,pontevedra,spain
109156,26.0,barcelona,espaa,spain
91939,,calgary,alberta,canada
58962,51.0,saintlouis,missouri,usa
58973,24.0,porto,porto,portugal
58993,12.0,bancroft,,wisconsin
59006,,seattle,washington,usa
59011,,cochranville,pennsylvania,usa
235810,,boston,massachusetts,usa
59071,,saltlakecity,utah,usa
